,county,lat,long,percent
1793,Wake NC,35.7898464,-78.650624,0.5494390730777691
1794,Warren NC,36.3981051,-78.0998993,0.6866758512103917
1795,Washington NC,35.844713,-76.5722906,0.5897830435451608
1796,Watauga NC,36.2353679,-81.7098875,0.46982727469827273
1797,Wayne NC,35.3541896,-78.0086695,0.45400373890014023
1798,Wilkes NC,36.2088833,-81.1660949,0.2795676788471436
1799,Wilson NC,35.7003569,-77.9215978,0.5337646066122888
1800,Yadkin NC,36.1587653,-80.6651641,0.2353535954321061
1801,Yancey NC,35.8893259,-82.3039535,0.4212252671674955
1802,Adams ND,46.0968146,-102.5331983,0.25505443234836706
1803,Barnes ND,46.94255,-98.0701946,0.43353857298080406
1804,Benson ND,48.071743,-99.3511517,0.5725544738062124
1805,Billings ND,47.007044,-103.3640163,0.15397923875432526
1806,Bottineau ND,48.7944116,-100.8312572,0.3327707454289733
1807,Bowman ND,46.1101438,-103.5059433,0.23834196891191708
1808,Burke ND,48.7864534,-102.5200874,0.22482893450635386
1809,Burleigh ND,46.9788291,-100.4695326,0.3254892018346509
1810,Cass ND,46.9270033,-97.2523747,0.47000203100670235
1811,Cavalier ND,48.7684388,-98.4637903,0.3953600773320445
1812,Dickey ND,46.1077559,-98.4965182,0.33648915187376727
1813,Divide ND,48.8147537,-103.5093256,0.3313253012048193
1814,Dunn ND,47.3545572,-102.6123216,0.2497541789577188
1815,Eddy ND,47.7234355,-98.9004745,0.42005185825410546
1816,Emmons ND,46.2842552,-100.2378424,0.20329087048832273
1817,Foster ND,47.4714315,-98.8728755,0.36087990487514865
1818,Grant ND,46.3578269,-101.6390494,0.23637650389242745
1819,Griggs ND,47.4563342,-98.2322863,0.3991064780342517
1820,Hettinger ND,46.4357038,-102.454238,0.22980910425844348
1821,Kidder ND,46.9382725,-99.731198,0.29593373493975905
1822,Logan ND,46.469278,-99.5045846,0.21621621621621623
1823,Mercer ND,47.3071473,-101.8333279,0.2617283950617284
1824,Morton ND,46.7108188,-101.2982647,0.3282891353852935
1825,Mountrail ND,48.2100726,-102.3648952,0.40584321666184553
1826,Nelson ND,47.9186666,-98.2044278,0.4570917759237187
1827,Oliver ND,47.1180789,-101.3314198,0.2773938795656466
1828,Pembina ND,48.7668959,-97.5454045,0.3849462365591398
1829,Pierce ND,48.2388827,-99.966497,0.30303030303030304
1830,Ramsey ND,48.2661631,-98.739031,0.4328865773154631
1831,Ransom ND,46.4492764,-97.6475541,0.5538144329896907
1832,Renville ND,48.7127815,-101.6581522,0.3114241001564945
1833,Richland ND,46.2652192,-96.9379599,0.42007093130172074
1834,Rolette ND,48.7682715,-99.8404634,0.7365992970123023
1835,Sargent ND,46.1082035,-97.6300507,0.5356253114100648
1836,Sheridan ND,47.5813594,-100.3309858,0.19829683698296838
1837,Sioux ND,46.1106181,-101.061284,0.7867132867132867
1838,Slope ND,46.4458338,-103.462462,0.18993135011441648
1839,Stark ND,46.8170312,-102.6620262,0.2417261239577065
1840,Steele ND,47.4510624,-97.71892,0.4971209213051823
1841,Stutsman ND,46.9722235,-98.9561228,0.37507846829880725
1842,Towner ND,48.6821831,-99.2481583,0.4365482233502538
1843,Traill ND,47.4462146,-97.1647538,0.4618719714358582
1844,Walsh ND,48.3769789,-97.7222304,0.41679748822605966
1845,Ward ND,48.2166858,-101.5405369,0.3315006087263873
1846,Wells ND,47.5808513,-99.6822135,0.2828919714165616
1847,Williams ND,48.3557649,-103.5013332,0.23674551386623166
1848,Adams OH,38.8344683,-83.4780816,0.3585535215078005
1849,Allen OH,40.7716274,-84.1061032,0.3713693376179123
1850,Ashland OH,40.843273,-82.2701271,0.34036169338265515
1851,Ashtabula OH,41.9066369,-80.7455916,0.5527354634961917
1852,Athens OH,39.3326037,-82.0458439,0.6623851219335697
1853,Auglaize OH,40.561309,-84.2240177,0.24913480025635548
1854,Belmont OH,40.0176819,-80.9677268,0.44848561652515523
1855,Brown OH,38.9313769,-83.8667723,0.36649133663366334
1856,Butler OH,39.4397469,-84.5657341,0.3665763759540751
1857,Carroll OH,40.5798841,-81.090787,0.4179610918413512
1858,Champaign OH,40.1327753,-83.7676037,0.3823896639704685
1859,Clark OH,39.9170315,-83.783676,0.48793339985033674
1860,Clermont OH,39.0520537,-84.1494847,0.3163711528673668
1861,Clinton OH,39.4302248,-83.7956823,0.3191688712522046
1862,Columbiana OH,40.770073,-80.778455,0.43041410609975894
1863,Coshocton OH,40.2967096,-81.9301092,0.4409428807421056
1864,Crawford OH,40.8485244,-82.9247827,0.3790839771751755
1865,Cuyahoga OH,41.7603919,-81.7242168,0.6941567421668495
1866,Darke OH,40.1315415,-84.6212484,0.268729577575686
1867,Defiance OH,41.3216789,-84.4864334,0.42279090113735784
1868,Delaware OH,40.2789411,-83.0074622,0.37759844473020726
1869,Erie OH,41.5540061,-82.5258973,0.5530516431924882
1870,Fairfield OH,39.747694,-82.626685,0.4147471832158517
1871,Fayette OH,39.5552462,-83.4618927,0.3855716878402904
1872,Franklin OH,39.9698749,-83.0090858,0.6065609659131708
1873,Fulton OH,41.5972639,-84.1242667,0.426603347752492
1874,Gallia OH,38.8170456,-82.3017463,0.3618102421595871
1875,Geauga OH,41.4993217,-81.1735054,0.3854932643096653
1876,Greene OH,39.6874785,-83.8948943,0.38634567014013654
1877,Guernsey OH,40.0566648,-81.497875,0.44308314499821577
1878,Hamilton OH,39.1969272,-84.5441868,0.5250182623766394
1879,Hancock OH,41.0004711,-83.6660335,0.3519919314170449
1880,Hardin OH,40.6604152,-83.6640773,0.3710338179773476
1881,Harrison OH,40.2923175,-81.0915651,0.41310740792606077
1882,Henry OH,41.3315843,-84.0688996,0.3974431019949424
1883,Highland OH,39.1844221,-83.601359,0.33908851393015305
1884,Hocking OH,39.4903424,-82.4834473,0.48373664362036456
1885,Holmes OH,40.5655971,-81.9300012,0.2260748959778086
1886,Huron OH,41.1450798,-82.594641,0.4462555244698536
1887,Jackson OH,39.0134773,-82.614142,0.38606980046334355
1888,Jefferson OH,40.3993836,-80.7635272,0.46523934802987693
1889,Knox OH,40.4036198,-82.4223929,0.3688178103423982
1890,Lake OH,41.9241163,-81.3926429,0.4871457045370089
1891,Lawrence OH,38.6038659,-82.5171856,0.41590214067278286
1892,Licking OH,40.0915047,-82.4834352,0.4202113281729942
1893,Logan OH,40.3875532,-83.766343,0.3341060699247765
1894,Lorain OH,41.4388045,-82.179722,0.5686722093080075
1895,Lucas OH,41.6823213,-83.4689033,0.6498777459589569
1896,Madison OH,39.8966074,-83.4008847,0.39076325854883825
1897,Mahoning OH,41.0108798,-80.7703956,0.6352238067760284
1898,Marion OH,40.5880337,-83.1688034,0.4571512138052062
1899,Medina OH,41.1161743,-81.8997641,0.4272275646321448
1900,Meigs OH,39.0898068,-82.0283968,0.3941084360931689
1901,Mercer OH,40.5353325,-84.6320588,0.21905729190711418
1902,Miami OH,40.0533257,-84.2284135,0.3154459334565619
1903,Monroe OH,39.7262526,-81.0909834,0.44750810970215277
1904,Montgomery OH,39.7537357,-84.2905915,0.5150218944111041
1905,Morgan OH,39.6249458,-81.8616967,0.45912873225648554
1906,Morrow OH,40.5252659,-82.7977288,0.36659663865546216
1907,Muskingum OH,39.9660457,-81.9435064,0.4584333288391533
1908,Noble OH,39.7672317,-81.452493,0.36290871934604907
1909,Ottawa OH,41.5454953,-83.0126127,0.5122461702885643
1910,Paulding OH,41.1189483,-84.5821249,0.3875985977212971
1911,Perry OH,39.7431874,-82.2379525,0.4693673251468233
1912,Pickaway OH,39.648947,-83.0528267,0.40144260664096504
1913,Pike OH,39.0713413,-83.0529107,0.490803902944478
1914,Portage OH,41.1689703,-81.1969618,0.5174910478888758
1915,Preble OH,39.7388104,-84.6447584,0.30794784074569886
1916,Putnam OH,41.0245334,-84.1298791,0.23503156978010015
1917,Richland OH,40.774159,-82.5427812,0.393086719223772
1918,Ross OH,39.3238969,-83.0595362,0.48429345477512215
1919,Sandusky OH,41.3553193,-83.1427763,0.5015175553562806
1920,Scioto OH,38.8148886,-82.998675,0.4838419819646353
1921,Seneca OH,41.1199923,-83.1275469,0.44941018129997623
1922,Shelby OH,40.3366802,-84.2041425,0.2657755803234727
1923,Stark OH,40.8141314,-81.3656673,0.4928007405897166
1924,Summit OH,41.1218471,-81.5349279,0.5716500255872937
1925,Trumbull OH,41.3063744,-80.7703998,0.6062977418181461
1926,Tuscarawas OH,40.4474903,-81.4711052,0.4423377309975248
1927,Union OH,40.2959008,-83.3670416,0.3443892517698596
1928,Vinton OH,39.2520418,-82.4859614,0.44558258642765686
1929,Warren OH,39.4256516,-84.1699063,0.2964667939894058
1930,Washington OH,39.4506764,-81.4906359,0.39496254110308826
1931,Wayne OH,40.8296612,-81.8871942,0.3879053736487545
1932,Williams OH,41.5649587,-84.5843235,0.4103693663165029
1933,Wood OH,41.3601834,-83.6226821,0.5129480202664665
1934,Wyandot OH,40.8397816,-83.313681,0.391316685584563
1935,Adair OK,35.8980428,-94.6510258,0.3268285187461586
1936,Alfalfa OK,36.7297032,-98.3234449,0.15458473355736918
1937,Atoka OK,34.3924691,-96.0365577,0.25998745032419995
1938,Beaver OK,36.7483343,-100.4830555,0.10581092801387684
1939,Beckham OK,35.2706008,-99.6900574,0.20462093862815883
1940,Blaine OK,35.877782,-98.4289343,0.259958071278826
1941,Bryan OK,33.9640035,-96.2641365,0.2788425119309143
1942,Caddo OK,35.1679202,-98.3810447,0.3574737317817196
1943,Canadian OK,35.5433544,-97.9798891,0.22826134049651228
1944,Carter OK,34.2518484,-97.2879273,0.2866487559864502
1945,Cherokee OK,35.9043668,-94.9967964,0.42947015238361524
1946,Choctaw OK,34.0276453,-95.5542077,0.2949072246348204
1947,Cimarron OK,36.7483904,-102.5176984,0.0960735171261487
1948,Cleveland OK,35.2063756,-97.3230884,0.3703494626519113
1949,Coal OK,34.5828612,-96.288039,0.2751165748198389
1950,Comanche OK,34.66263,-98.4766117,0.4148086798078516
1951,Cotton OK,34.290676,-98.3734379,0.2678353037097432
1952,Craig OK,36.7638896,-95.2015531,0.32924990576705615
1953,Creek OK,35.9077324,-96.3797931,0.2729570345408593
1954,Custer OK,35.6456012,-98.9973857,0.24059153493115756
1955,Delaware OK,36.3933755,-94.808217,0.2939198655085458
1956,Dewey OK,35.9779598,-99.014385,0.14381270903010032
1957,Ellis OK,36.2242576,-99.7501388,0.1254858411993337
1958,Garfield OK,36.3780539,-97.7884503,0.2377197388247112
1959,Garvin OK,34.7093497,-97.312723,0.2698228595529312
1960,Grady OK,35.0210581,-97.8868902,0.2439471940465875
1961,Grant OK,36.7882544,-97.7881508,0.19003868471953578
1962,Greer OK,34.9338533,-99.5529675,0.2663755458515284
1963,Harmon OK,34.745971,-99.8441936,0.28602383531960995
1964,Harper OK,36.8003504,-99.6628052,0.1206415620641562
1965,Haskell OK,35.2322953,-95.1095765,0.276861451460886
1966,Hughes OK,35.0529339,-96.2511829,0.3255703422053232
1967,Jackson OK,34.5940059,-99.4122347,0.24674832680894052
1968,Jefferson OK,34.1050824,-97.8388896,0.2702099151406878
1969,Johnston OK,34.3134553,-96.6542545,0.30031695721077656
1970,Kay OK,36.8148851,-97.1438616,0.2869279424531812
1971,Kingfisher OK,35.9494357,-97.9345565,0.15568654646324548
1972,Kiowa OK,34.9214893,-98.9816168,0.32320280537697255
1973,Latimer OK,34.8751365,-95.2722625,0.3080568720379147
1974,Lincoln OK,35.7031175,-96.8813917,0.2551847809137689
1975,Logan OK,35.9141514,-97.4507644,0.27726258950581056
1976,Love OK,33.9578039,-97.2450928,0.2979827089337176
1977,Major OK,36.3131189,-98.5420147,0.1417673235855054
1978,Marshall OK,34.0270068,-96.770533,0.2715953307392996
1979,Mayes OK,36.303804,-95.2356382,0.33354080221300136
1980,Murray OK,34.4857664,-97.0715567,0.29926156237854645
1981,Muskogee OK,35.6175506,-95.3839106,0.4261003596506251
1982,Noble OK,36.384901,-97.2363345,0.24681494277693802
1983,Nowata OK,36.7896148,-95.6133123,0.30520117762512267
1984,Okfuskee OK,35.466804,-96.3277619,0.34976329713171816
1985,Oklahoma OK,35.5546109,-97.4094007,0.4167426278680223
1986,Okmulgee OK,35.6435003,-95.9659468,0.412671883309276
1987,Osage OK,36.6242995,-96.408112,0.37356513986403656
1988,Ottawa OK,36.8357635,-94.8026814,0.35177944862155386
1989,Pawnee OK,36.3137038,-96.6966693,0.29991728701406123
1990,Payne OK,36.0792254,-96.9752553,0.3581915183613069
1991,Pittsburg OK,34.9255401,-95.7481302,0.308256763654926
1992,Pontotoc OK,34.7214461,-96.691971,0.3061588582066398
1993,Pottawatomie OK,35.2113928,-96.957007,0.3066814574622408
1994,Pushmataha OK,34.377899,-95.4080818,0.25254237288135595
1995,Rogers OK,36.3777941,-95.6013835,0.24925751341925287
1996,Seminole OK,35.1583657,-96.6028575,0.3487124463519313
1997,Sequoyah OK,35.5024345,-94.7507569,0.30448042988889695
1998,Stephens OK,34.4813609,-97.8556068,0.23381017391820502
1999,Texas OK,36.7463169,-101.4838549,0.14882596685082872
2000,Tillman OK,34.3710852,-98.931701,0.33296582138919517
2001,Tulsa OK,36.1203177,-95.9418132,0.3632213374537984
2002,Wagoner OK,35.9634785,-95.5140982,0.27154856923774007
2003,Washington OK,36.7043803,-95.9061545,0.2609433962264151
2004,Washita OK,35.2894967,-98.9914359,0.19045412418906396
2005,Woods OK,36.7269843,-98.863649,0.19746909947027663
2006,Woodward OK,36.4256189,-99.2736609,0.16007346708109635
2007,Baker OR,44.7034268,-117.6919334,0.2804214015151515
2008,Benton OR,44.4938816,-123.4246641,0.6199723226641668
2009,Clackamas OR,45.1604934,-122.1951274,0.5043679885069613
2010,Clatsop OR,46.0245094,-123.7050366,0.553429116623639
2011,Columbia OR,45.941932,-123.081079,0.5027853403141361
2012,Coos OR,43.1859095,-124.0941335,0.44777940458760374
2013,Crook OR,44.1630537,-120.3715849,0.30342130987292276
2014,Curry OR,42.4664387,-124.2109292,0.39604384312382257
2015,Deschutes OR,43.9151181,-121.2255751,0.4512942612942613
2016,Douglas OR,43.2863277,-123.154476,0.3442563700981869
2017,Gilliam OR,45.43059,-120.319901,0.34967012252591895
2018,Grant OR,44.4963261,-119.0140572,0.21810278701099464
2019,Harney OR,43.0644492,-118.9871695,0.2322076472229975
2020,Jackson OR,42.4116214,-122.6756106,0.4578335581249292
2021,Jefferson OR,44.6451505,-121.1786315,0.4037920489296636
2022,Josephine OR,42.3869829,-123.5716197,0.37161389731099953
2023,Klamath OR,42.6837613,-121.6461682,0.29489911906791705
2024,Lake OR,42.7884009,-120.3897896,0.20754716981132076
2025,Lane OR,43.9283286,-122.8976901,0.5973348850741926
2026,Lincoln OR,44.6410607,-123.9112121,0.5830577793247477
2027,Linn OR,44.4888982,-122.5372084,0.3962587018239801
2028,Malheur OR,43.1886252,-117.6031915,0.2771193250301326
2029,Marion OR,44.9008984,-122.5762602,0.4683325579849804
2030,Morrow OR,45.4254956,-119.6023111,0.30963420917053064
2031,Multnomah OR,45.5477107,-122.4173625,0.7536891111586359
2032,Polk OR,44.9003752,-123.3986729,0.462092634086848
2033,Sherman OR,45.3992158,-120.6785124,0.310916179337232
2034,Tillamook OR,45.4558895,-123.7592988,0.5026759325824747
2035,Umatilla OR,45.5911997,-118.7338795,0.3437862950058072
2036,Union OR,45.3040809,-117.9991488,0.3291632145816073
2037,Wallowa OR,45.593753,-117.1855796,0.2979785969084423
2038,Wasco OR,45.1645359,-121.1650693,0.47926055366504183
2039,Washington OR,45.5535419,-123.0976146,0.5707927078806698
2040,Wheeler OR,44.7364146,-120.0268608,0.31002331002331
2041,Yamhill OR,45.2478274,-123.3163993,0.4488778054862843
2042,Adams PA,39.8694707,-77.2177296,0.35544197658807736
2043,Allegheny PA,40.4697574,-79.9804515,0.566947069593831
2044,Armstrong PA,40.8123805,-79.4641285,0.3055536788054861
2045,Beaver PA,40.6841401,-80.3507209,0.46045927877326837
2046,Bedford PA,39.9986336,-78.4947466,0.22067566944738903
2047,Berks PA,40.4139565,-75.9268598,0.48738257397839363
2048,Blair PA,40.4986536,-78.3095974,0.3239585199339185
2049,Bradford PA,41.7915044,-76.5021231,0.36813796636216173
2050,Bucks PA,40.3368872,-75.10706,0.5000404964238543
2051,Butler PA,40.9138467,-79.9189776,0.3191905640337638
2052,Cambria PA,40.5102221,-78.7104783,0.4006377424577867
2053,Cameron PA,41.4382909,-78.1983225,0.34296541923259116
2054,Carbon PA,40.9183666,-75.7050387,0.45267972323208633
2055,Centre PA,40.9091275,-77.8478769,0.490851118834918
2056,Chester PA,39.9740287,-75.749752,0.4933504780274077
2057,Clarion PA,41.1981594,-79.4203691,0.3123687137032003
2058,Clearfield PA,41.0002489,-78.473749,0.34789001157443616
2059,Clinton PA,41.262624,-77.69636,0.43226535996984544
2060,Columbia PA,41.0455174,-76.4042599,0.4268430706786871
2061,Crawford PA,41.687876,-80.107795,0.3923081270487171
2062,Cumberland PA,40.1648047,-77.2634419,0.400373599003736
2063,Dauphin PA,40.4125646,-76.7926343,0.5238774917747242
2064,Delaware PA,39.9166853,-75.3988178,0.601588435517082
2065,Elk PA,41.4273317,-78.6539366,0.4126756307599335
2066,Erie PA,42.1179519,-80.0963858,0.5735674723273675
2067,Fayette PA,39.9189072,-79.6401194,0.452963611998763
2068,Forest PA,41.513304,-79.249705,0.3875432525951557
2069,Franklin PA,39.9267722,-77.7245208,0.3011351025714195
2070,Fulton PA,39.9107505,-78.1226171,0.21146085552865213
2071,Greene PA,39.8477067,-80.2256552,0.4045907079646018
2072,Huntingdon PA,40.4223108,-77.9685953,0.30665003685016157
2073,Indiana PA,40.6514319,-79.0875451,0.3984747115993502
2074,Jefferson PA,41.1380282,-79.012419,0.2645189810465823
2075,Juniata PA,40.530673,-77.4004377,0.2671211326691138
2076,Lackawanna PA,41.4402841,-75.6096661,0.6309034331479876
2077,Lancaster PA,40.0419921,-76.250198,0.39778183387581145
2078,Lawrence PA,40.9927352,-80.3344455,0.44863715544625477
2079,Lebanon PA,40.3714482,-76.4648185,0.3517143867090845
2080,Lehigh PA,40.6142409,-75.5906269,0.5325301696575557
2081,Luzerne PA,41.1727868,-75.9760345,0.5167752874902563
2082,Lycoming PA,41.3438824,-77.0552624,0.3269954616824038
2083,Mercer PA,41.3000142,-80.2527863,0.47641704185753886
2084,Mifflin PA,40.6016153,-77.6518322,0.2610103231323682
2085,Monroe PA,41.0562401,-75.3290651,0.5598010076767805
2086,Montgomery PA,40.2099992,-75.3702011,0.5661232411450752
2087,Montour PA,41.0292837,-76.6652253,0.3898608096028604
2088,Northampton PA,40.7527913,-75.3074468,0.5171224232225494
2089,Northumberland PA,40.8515244,-76.709877,0.39359267734553777
2090,Perry PA,40.3977795,-77.2663284,0.2972082810539523
2091,Philadelphia PA,40.0093755,-75.1333459,0.8529378106317731
2092,Pike PA,41.3259485,-75.0315143,0.43859272305511404
2093,Potter PA,41.7485866,-77.8944358,0.26194421430544046
2094,Schuylkill PA,40.703682,-76.2177878,0.4252083080707468
2095,Snyder PA,40.7554068,-77.0729288,0.31242500999866685
2096,Somerset PA,39.9812968,-79.0284859,0.27800365329090804
2097,Sullivan PA,41.4392848,-76.5117166,0.35062733129874535
2098,Susquehanna PA,41.8196651,-75.8009686,0.38433828419419197
2099,Tioga PA,41.7668593,-77.2572881,0.31504351917195955
2100,Union PA,40.962179,-77.0554751,0.37552249815588884
2101,Venango PA,41.4007143,-79.7658126,0.35841566292236204
2102,Warren PA,41.8342984,-79.2981823,0.40435863344702005
2103,Washington PA,40.2000054,-80.2521319,0.4258047493403694
2104,Wayne PA,41.6466021,-75.2924932,0.3885777757208312
2105,Westmoreland PA,40.3110682,-79.4666879,0.3757813790012502
2106,Wyoming PA,41.5251726,-76.008731,0.42629716981132076
2107,York PA,39.9217514,-76.7288887,0.386785323602619
2108,Bristol RI,41.7068313,-71.2866369,0.6068244448046685
2109,Kent RI,41.6742448,-71.5809243,0.5773222001191034
2110,Newport RI,41.5025036,-71.2836888,0.5947227010037514
2111,Providence RI,41.8697678,-71.5786246,0.6652515336399918
2112,Washington RI,41.396792,-71.6202819,0.5707469902511172
2113,Abbeville SC,34.229041,-82.4540577,0.4257332958485615
2114,Aiken SC,33.5500134,-81.632983,0.35987663971121187
2115,Allendale SC,32.9797573,-81.3632651,0.7919769397069422
2116,Anderson SC,34.521235,-82.6386029,0.31026699163573923
2117,Bamberg SC,33.2030211,-81.0531607,0.6718977041557687
2118,Barnwell SC,33.2605516,-81.4342278,0.522825758339212
2119,Beaufort SC,32.358112,-80.6894218,0.4072199407888454
2120,Berkeley SC,33.2077,-79.9536554,0.41853508321724464
2121,Calhoun SC,33.6747804,-80.7803468,0.5163390349757467
2122,Charleston SC,32.8004582,-79.94248,0.5039175793255704
2123,Cherokee SC,35.0497962,-81.6076469,0.34809608626582583
2124,Chester SC,34.6893424,-81.1612488,0.5477198584021656
2125,Chesterfield SC,34.6370178,-80.1592269,0.4795709292515367
2126,Clarendon SC,33.6646821,-80.2178886,0.5580039283083722
2127,Colleton SC,32.8350184,-80.6552438,0.49602013344258455
2128,Darlington SC,34.3321854,-79.9621155,0.512669983416252
2129,Dillon SC,34.3901723,-79.3749638,0.577138473341005
2130,Dorchester SC,33.0821859,-80.4046966,0.4123647876176238
2131,Edgefield SC,33.7764976,-81.9682452,0.42870706024512345
2132,Fairfield SC,34.3956685,-81.1270007,0.6538041193778898
2133,Florence SC,34.0285346,-79.7102329,0.4923092804789925
2134,Georgetown SC,33.4175309,-79.2963325,0.45738737284030356
2135,Greenville SC,34.8926452,-82.3720772,0.35234925383950433
2136,Greenwood SC,34.1557959,-82.1278759,0.4175502232142857
2137,Hampton SC,32.7783341,-81.1438217,0.6337171409950033
2138,Horry SC,33.9092694,-78.9766749,0.3459735036879521
2139,Jasper SC,32.43059,-81.021627,0.5744935635166151
2140,Kershaw SC,34.3383561,-80.5908847,0.4028841336863952
2141,Lancaster SC,34.6868182,-80.7036885,0.404869659666908
2142,Laurens SC,34.4836761,-82.0054976,0.4059647466163047
2143,Lee SC,34.1586401,-80.2512086,0.6710452453126754
2144,Lexington SC,33.8994765,-81.2662769,0.3032062722534473
2145,Marion SC,34.0836195,-79.3540014,0.6464700387027893
2146,Marlboro SC,34.60167,-79.6794351,0.6191007814878717
2147,Newberry SC,34.2898805,-81.5996761,0.42278759708886304
2148,Oconee SC,34.7487656,-83.0615395,0.2788104089219331
2149,Orangeburg SC,33.436135,-80.8029131,0.7137380637066982
2150,Pickens SC,34.8853677,-82.7233774,0.244923049902303
2151,Richland SC,34.0290952,-80.8980371,0.6533860286263619
2152,Saluda SC,34.0052784,-81.7279033,0.3886034563288183
2153,Spartanburg SC,34.9332708,-81.9910522,0.37724055101632303
2154,Sumter SC,33.9161395,-80.3823757,0.5831659937855377
2155,Union SC,34.6903965,-81.6158961,0.4621641017462722
2156,Williamsburg SC,33.6264617,-79.716474,0.6952281648675172
2157,York SC,34.9701875,-81.1831873,0.3904899710607724
2158,Aurora SD,43.7247191,-98.5775872,0.39714285714285713
2159,Beadle SD,44.4182649,-98.2794224,0.3966680435081922
2160,Bennett SD,43.1869121,-101.677181,0.45552784704904403
2161,Brookings SD,44.3766745,-96.7977971,0.46991935483870967
2162,Brown SD,45.5892542,-98.3521746,0.45120736868309685
2163,Brule SD,43.7298732,-99.092909,0.346364018495166
2164,Buffalo SD,44.0443062,-99.2039983,0.7363494539781591
2165,Butte SD,44.8962264,-103.5014361,0.23811787072243346
2166,Campbell SD,45.7855747,-100.0021074,0.19440914866581957
2167,Clark SD,44.8552107,-97.7249124,0.3915431081823174
2168,Clay SD,42.9161495,-96.980468,0.5645777607948033
2169,Codington SD,44.9662852,-97.1988375,0.398125650815689
2170,Corson SD,45.6856708,-101.1796647,0.54
2171,Custer SD,43.6849428,-103.46225,0.29535398230088494
2172,Davison SD,43.6804393,-98.1558683,0.3816334211516748
2173,Day SD,45.355161,-97.5814295,0.521058127392969
2174,Deuel SD,44.7562899,-96.6902393,0.4334408106863197
2175,Dewey SD,45.148049,-100.8379534,0.6369393139841689
2176,Douglas SD,43.3915064,-98.3584331,0.19644970414201182
2177,Edmunds SD,45.4116802,-99.205362,0.3212809917355372
2178,Faulk SD,45.0654764,-99.1535637,0.2937000887311446
2179,Grant SD,45.1726366,-96.7722606,0.4140321686078758
2180,Gregory SD,43.1751423,-99.2065908,0.27847512784751277
2181,Haakon SD,44.282881,-101.5954424,0.12637362637362637
2182,Hamlin SD,44.6806187,-97.178598,0.3297529538131042
2183,Hand SD,44.5467133,-99.0045751,0.31114718614718617
2184,Hanson SD,43.6806116,-97.7968454,0.31456953642384106
2185,Harding SD,45.5966105,-103.4738711,0.11096075778078485
2186,Hughes SD,44.3844521,-99.9756842,0.34163090128755363
2187,Hutchinson SD,43.3367101,-97.7493828,0.2694890510948905
2188,Hyde SD,44.5371743,-99.4727359,0.2578444747612551
2189,Jackson SD,43.677506,-101.6263229,0.38517179023508136
2190,Jerauld SD,44.0634099,-98.6231702,0.44930417495029823
2191,Jones SD,43.951991,-100.6861382,0.17733990147783252
2192,Kingsbury SD,44.3629687,-97.499313,0.4187116564417178
2193,Lake SD,44.0284497,-97.1232229,0.4334128878281623
2194,Lawrence SD,44.348767,-103.8049474,0.34976670481556477
2195,Lincoln SD,43.2794204,-96.7222862,0.3636115160349854
2196,Lyman SD,43.8948122,-99.8419253,0.38559592096876993
2197,Marshall SD,45.7370443,-97.5808695,0.5339708102667338
2198,Meade SD,44.6052822,-102.7141689,0.2706850328187113
2199,Mellette SD,43.5846896,-100.7609555,0.48764629388816644
2200,Miner SD,44.0215411,-97.608122,0.4201754385964912
2201,Minnehaha SD,43.6674723,-96.7957261,0.4527636681770106
2202,Moody SD,44.0124293,-96.6760536,0.4711506758984504
2203,Pennington SD,44.0023492,-102.8238015,0.3401628283555236
2204,Perkins SD,45.4833865,-102.4679947,0.20062893081761007
2205,Potter SD,45.0527131,-99.9620034,0.24547429398986242
2206,Roberts SD,45.6233973,-96.9475513,0.5408834586466166
2207,Sanborn SD,44.0189419,-98.0917093,0.3488789237668161
2208,Spink SD,44.9237717,-98.3396152,0.4274909569220651
2209,Stanley SD,44.4155468,-100.7491628,0.2824675324675325
2210,Sully SD,44.722325,-100.1313985,0.2273838630806846
2211,Todd SD,43.2087936,-100.7076636,0.7913496195434522
2212,Tripp SD,43.3497292,-99.8762186,0.2738758825715347
2213,Turner SD,43.3086698,-97.1501851,0.3351543942992874
2214,Union SD,42.8311064,-96.6508287,0.366245392311743
2215,Walworth SD,45.4276046,-100.0278563,0.2725426482534525
2216,Yankton SD,43.006603,-97.3883614,0.42370162422297974
2217,Ziebach SD,44.9897638,-101.6608274,0.5768725361366623
2218,Anderson TN,36.1167307,-84.1954177,0.34127920698607506
2219,Bedford TN,35.5136604,-86.4582939,0.29151955694011766
2220,Benton TN,36.0709478,-88.0712321,0.3626726630260199
2221,Bledsoe TN,35.5935612,-85.2059104,0.29066299610002294
2222,Blount TN,35.6881849,-83.9229731,0.2627046350083276
2223,Bradley TN,35.1539144,-84.8594137,0.22347968745655256
2224,Campbell TN,36.4015922,-84.1592495,0.27501859350466906
2225,Cannon TN,35.808394,-86.0624044,0.31449829077015884
2226,Carroll TN,35.9657478,-88.4523791,0.32024698184499123
2227,Carter TN,36.2847441,-82.1265932,0.2322840374448271
2228,Cheatham TN,36.2551687,-87.1008077,0.30687656435252275
2229,Chester TN,35.420253,-88.6113533,0.2533541341653666
2230,Claiborne TN,36.501572,-83.6606975,0.2390449990174887
2231,Clay TN,36.5457493,-85.5457173,0.3677304964539007
2232,Cocke TN,35.916198,-83.1192242,0.24480530818927884
2233,Coffee TN,35.4887654,-86.0782018,0.3047925645152916
